temp,humidity,is_peak_hour,season_Spring,year_2011,year_2012,hour_1,hour_2,hour_3,hour_4,hour_5,hour_17,hour_18,total_count
0.4,0.4,0,1,0,1,0,0,0,0,0,0,0,15.935283822682
0.4,0.37,0,1,0,1,0,0,0,0,0,0,0,15.970983493508797
0.4,0.37,0,1,0,1,0,0,0,0,0,0,0,15.681053393594343
0.38,0.4,1,1,0,1,0,0,0,0,0,1,0,13.705673349985124
0.34,0.46,1,1,0,1,0,0,0,0,0,0,1,12.745541557502042
0.32,0.49,1,1,0,1,0,0,0,0,0,0,0,10.561011518719553
0.3,0.52,1,1,0,1,0,0,0,0,0,0,0,11.067783248672482
0.28,0.56,1,1,0,1,0,0,0,0,0,0,0,9.710841969958292
0.26,0.6,1,1,0,1,0,0,0,0,0,0,0,8.04192306386108
0.26,0.56,1,1,0,1,0,0,0,0,0,0,0,5.978147086449768
0.24,0.6,1,1,0,1,0,0,0,0,0,0,0,4.212830050270184
0.24,0.6,1,1,0,1,1,0,0,0,0,0,0,2.0786512944041204
0.24,0.56,1,1,0,1,0,1,0,0,0,0,0,2.0786512944041204
0.24,0.52,1,1,0,1,0,0,1,0,0,0,0,1.3054005090343679
0.22,0.64,1,1,0,1,0,0,0,1,0,0,0,1.72599165977474
0.2,0.64,1,1,0,1,0,0,0,0,1,0,0,5.023176836876207
0.22,0.6,0,1,0,1,0,0,0,0,0,0,0,9.578569593862316
0.22,0.6,0,1,0,1,0,0,0,0,0,0,0,14.187256172645741
0.22,0.55,0,1,0,1,0,0,0,0,0,0,0,17.44205490451598
0.22,0.64,0,1,0,1,0,0,0,0,0,0,0,13.165409416167774
0.24,0.6,1,1,0,1,0,0,0,0,0,0,0,10.408184615858467
0.26,0.56,1,1,0,1,0,0,0,0,0,0,0,9.578569593862316
0.26,0.56,1,1,0,1,0,0,0,0,0,0,0,10.211518677538432
0.26,0.56,1,1,0,1,0,0,0,0,0,0,0,9.20981422583716
0.22,0.75,1,1,0,1,0,0,0,0,0,0,0,7.540399618799464
0.22,0.75,1,1,0,1,0,0,0,0,0,0,0,8.658351624499861
0.22,0.87,1,1,0,1,0,0,0,0,0,0,0,7.47387410616761
0.22,0.87,0,1,0,1,0,0,0,0,0,1,0,11.913547300806247
0.2,0.86,0,1,0,1,0,0,0,0,0,0,1,12.270150165272385
0.2,0.93,0,1,0,1,0,0,0,0,0,0,0,12.984746964522953
0.2,0.86,1,1,0,1,0,0,0,0,0,0,0,11.273016096679797
0.2,0.93,1,1,0,1,0,0,0,0,0,0,0,9.161943829628923
0.2,0.92,1,1,0,1,0,0,0,0,0,0,0,8.27478887003664
0.22,0.87,1,1,0,1,0,0,0,0,0,0,0,7.670727465282577
0.22,0.87,1,1,0,1,0,0,0,0,0,0,0,4.056712767789176
0.22,0.93,1,1,0,1,1,0,0,0,0,0,0,2.0786512944041204
0.22,0.87,1,1,0,1,0,1,0,0,0,0,0,1.72599165977474
0.2,0.86,1,1,0,1,0,0,0,1,0,0,0,1.72599165977474
0.4,0.47,1,1,0,1,0,0,0,0,1,0,0,5.256953311190453
0.18,0.93,0,1,0,1,0,0,0,0,0,0,0,9.161943829628923
0.18,0.93,0,1,0,1,0,0,0,0,0,0,0,13.776380921801676
0.18,0.93,0,1,0,1,0,0,0,0,0,0,0,18.180030174587994
0.18,0.93,0,1,0,1,0,0,0,0,0,0,0,13.114252789068855
0.18,0.93,1,1,0,1,0,0,0,0,0,0,0,9.350976626300369
0.42,0.38,1,1,0,1,0,0,0,0,0,0,0,10.13099446141982
0.42,0.38,1,1,0,1,0,0,0,0,0,0,0,11.536815276446017
0.42,0.38,1,1,0,1,0,0,0,0,0,0,0,12.663972844026004
0.42,0.38,1,1,0,1,0,0,0,0,0,0,0,10.330293108719038
0.42,0.38,1,1,0,1,0,0,0,0,0,0,0,11.406263157137174
0.42,0.38,1,1,0,1,0,0,0,0,0,0,0,14.187256172645741
0.42,0.38,0,1,0,1,0,0,0,0,0,1,0,18.025735862119852
0.4,0.4,0,1,0,1,0,0,0,0,0,0,1,16.898755496056726
0.38,0.46,0,1,0,1,0,0,0,0,0,0,0,15.048978377612462
0.34,0.53,1,1,0,1,0,0,0,0,0,0,0,13.2414722663276
0.32,0.66,1,1,0,1,0,0,0,0,0,0,0,10.710092965214903
0.3,0.7,1,1,0,1,0,0,0,0,0,0,0,10.636006422875065
0.26,0.81,1,1,0,1,0,0,0,0,0,0,0,6.904372599974001
0.26,0.81,1,1,0,1,0,0,0,0,0,0,0,5.785219275916581
0.24,0.87,1,1,0,1,1,0,0,0,0,0,0,2.65800442162689
0.2,0.85,1,1,0,1,0,1,0,0,0,0,0,2.0786512944041204
0.22,0.8,1,1,0,1,0,0,1,0,0,0,0,1.72599165977474
0.2,0.8,1,1,0,1,0,0,0,1,0,0,0,0.7719837147172207
0.2,0.8,1,1,0,1,0,0,0,0,1,0,0,5.141910935709693
0.2,0.86,0,1,0,1,0,0,0,0,0,0,0,8.916061149488284
0.2,0.8,0,1,0,1,0,0,0,0,0,0,0,14.53486952022452
0.2,0.82,0,1,0,1,0,0,0,0,0,0,0,18.561794843054454
0.2,0.86,0,1,0,1,0,0,0,0,0,0,0,13.846427905369278
0.24,0.87,1,1,0,1,0,0,0,0,0,0,0,9.966561771797277
0.26,0.87,1,1,0,1,0,0,0,0,0,0,0,10.049354977542036
0.3,0.81,1,1,0,1,0,0,0,0,0,0,0,7.859842936495952
0.32,0.76,1,1,0,1,0,0,0,0,0,0,0,8.442676160911242
0.32,0.81,1,1,0,1,0,0,0,0,0,0,0,8.865509146904522
0.34,0.87,1,1,0,1,0,0,0,0,0,0,0,9.161943829628923
0.34,0.87,1,1,0,1,0,0,0,0,0,0,0,10.78329752942487
0.34,0.87,0,1,0,1,0,0,0,0,0,1,0,11.3399849742824
0.34,0.87,0,1,0,1,0,0,0,0,0,0,1,10.008105075457772
0.32,0.93,0,1,0,1,0,0,0,0,0,0,0,9.797349448557815
0.32,0.93,1,1,0,1,0,0,0,0,0,0,0,7.981972196090668
0.34,0.87,1,1,0,1,0,0,0,0,0,0,0,5.882838621624474
0.34,0.87,1,1,0,1,0,0,0,0,0,0,0,7.47387410616761
0.34,0.87,1,1,0,1,0,0,0,0,0,0,0,3.131276745865517
0.34,0.93,1,1,0,1,0,0,0,0,0,0,0,1.3054005090343679
0.36,0.93,1,1,0,1,1,0,0,0,0,0,0,1.3054005090343679
0.36,0.93,1,1,0,1,0,1,0,0,0,0,0,0.7719837147172207
0.36,0.93,1,1,0,1,0,0,1,0,0,0,0,1.3054005090343679
0.36,0.93,1,1,0,1,0,0,0,1,0,0,0,0.7719837147172207
0.34,0.93,1,1,0,1,0,0,0,0,1,0,0,4.361876293217081
0.36,0.93,0,1,0,1,0,0,0,0,0,0,0,9.623003656292504
0.34,0.87,0,1,0,1,0,0,0,0,0,0,0,13.72931687878761
0.32,0.81,0,1,0,1,0,0,0,0,0,0,0,18.681337769576174
0.32,0.81,0,1,0,1,0,0,0,0,0,0,0,13.96174501959629
0.34,0.81,1,1,0,1,0,0,0,0,0,0,0,9.667092288597345
0.34,0.81,1,1,0,1,0,0,0,0,0,0,0,10.819576984995793
0.34,0.81,1,1,0,1,0,0,0,0,0,0,0,11.6648016827131
0.42,0.77,1,1,0,1,0,0,0,0,0,0,0,12.799400366370476
0.42,0.77,1,1,0,1,0,0,0,0,0,0,0,12.034520730098073
0.44,0.72,1,1,0,1,0,0,0,0,0,0,0,12.93228165005888
0.45999999999999996,0.67,1,1,0,1,0,0,0,0,0,0,0,15.048978377612462
0.45999999999999996,0.63,0,1,0,1,0,0,0,0,0,1,0,18.508183652325435
0.44,0.67,0,1,0,1,0,0,0,0,0,0,1,17.457107564300525
0.42,0.71,0,1,0,1,0,0,0,0,0,0,0,15.970983493508797
0.42,0.71,1,1,0,1,0,0,0,0,0,0,0,14.187256172645741
0.44,0.67,1,1,0,1,0,0,0,0,0,0,0,12.553715581004147
0.38,0.76,1,1,0,1,0,0,0,0,0,0,0,11.30658796969159
0.4,0.76,1,1,0,1,0,0,0,0,0,0,0,8.551631998204705
0.4,0.71,1,1,0,1,0,0,0,0,0,0,0,6.979563642182625
0.38,0.76,1,1,0,1,1,0,0,0,0,0,0,3.7195616302695993
0.4,0.76,1,1,0,1,0,1,0,0,0,0,0,4.056712767789176
0.36,0.87,1,1,0,1,0,0,1,0,0,0,0,2.65800442162689
0.32,0.7,1,1,0,1,0,0,0,1,0,0,0,1.3054005090343679
0.3,0.7,1,1,0,1,0,0,0,0,1,0,0,5.023176836876207
0.26,0.75,0,1,0,1,0,0,0,0,0,0,0,8.865509146904522
0.26,0.6,0,1,0,1,0,0,0,0,0,0,0,12.636571180815407
0.24,0.52,0,1,0,1,0,0,0,0,0,0,0,17.4269773309792
0.22,0.47,0,1,0,1,0,0,0,0,0,0,0,13.586317311230891
0.24,0.44,1,1,0,1,0,0,0,0,0,0,0,10.211518677538432
0.24,0.38,1,1,0,1,0,0,0,0,0,0,0,10.636006422875065
0.24,0.38,1,1,0,1,0,0,0,0,0,0,0,11.974306830460401
0.26,0.33,1,1,0,1,0,0,0,0,0,0,0,11.974306830460401
0.26,0.33,1,1,0,1,0,0,0,0,0,0,0,11.171228525099735
0.26,0.33,1,1,0,1,0,0,0,0,0,0,0,11.471867771080053
0.28,0.3,1,1,0,1,0,0,0,0,0,0,0,14.030101658139595
0.28,0.33,0,1,0,1,0,0,0,0,0,1,0,16.00653320083902
0.26,0.38,0,1,0,1,0,0,0,0,0,0,1,15.437832433239045
0.26,0.38,0,1,0,1,0,0,0,0,0,0,0,13.39125244248226
0.24,0.41,1,1,0,1,0,0,0,0,0,0,0,11.406263157137174
0.24,0.41,1,1,0,1,0,0,0,0,0,0,0,10.171393654346712
0.2,0.47,1,1,0,1,0,0,0,0,0,0,0,8.442676160911242
0.18,0.47,1,1,0,1,0,0,0,0,0,0,0,8.442676160911242
0.16,0.47,1,1,0,1,0,0,0,0,0,0,0,7.126293775833023
0.16,0.47,1,1,0,1,1,0,0,0,0,0,0,7.540399618799464
0.16,0.47,1,1,0,1,0,1,0,0,0,0,0,6.670867095935105
0.14,0.54,1,1,0,1,0,0,1,0,0,0,0,4.900447905942196
0.14,0.5,1,1,0,1,0,0,0,1,0,0,0,1.3054005090343679
0.14,0.5,1,1,0,1,0,0,0,0,1,0,0,1.72599165977474
0.14,0.5,1,1,0,1,0,0,0,0,0,0,0,2.0786512944041204
0.14,0.5,1,1,0,1,0,0,0,0,0,0,0,5.368572062060942
0.12,0.54,1,1,0,1,0,0,0,0,0,0,0,9.754258988424057
0.14,0.5,1,1,0,1,0,0,0,0,0,0,0,9.25727079034735
0.16,0.47,0,1,0,1,0,0,0,0,0,0,0,11.821358093591261
0.2,0.4,0,1,0,1,0,0,0,0,0,0,0,12.663972844026004
0.22,0.41,0,1,0,1,0,0,0,0,0,0,0,13.705673349985124
0.22,0.44,0,1,0,1,0,0,0,0,0,0,0,13.72931687878761
0.24,0.41,0,1,0,1,0,0,0,0,0,0,0,13.984599013274917
0.24,0.38,0,1,0,1,0,0,0,0,0,0,0,13.869632685816686
0.24,0.38,0,1,0,1,0,0,0,0,0,0,0,13.39125244248226
0.24,0.41,1,1,0,1,0,0,0,0,0,1,0,11.6648016827131
0.22,0.41,1,1,0,1,0,0,0,0,0,0,1,11.633038919242642
0.2,0.47,1,1,0,1,0,0,0,0,0,0,0,10.171393654346712
0.2,0.44,1,1,0,1,0,0,0,0,0,0,0,10.211518677538432
0.18,0.43,1,1,0,1,0,0,0,0,0,0,0,8.658351624499861
0.16,0.47,1,1,0,1,0,0,0,0,0,0,0,8.497440748362457
0.16,0.47,1,1,0,1,0,0,0,0,0,0,0,9.015758924762986
0.16,0.47,1,1,0,1,0,0,0,0,0,0,0,8.101160234479881
0.16,0.47,1,1,0,1,1,0,0,0,0,0,0,6.979563642182625
0.16,0.47,1,1,0,1,0,1,0,0,0,0,0,7.053521292641837
0.16,0.48,1,1,0,1,0,0,1,0,0,0,0,5.477005594612208
0.16,0.47,1,1,0,1,0,0,0,1,0,0,0,2.3851815495408415
0.16,0.47,1,1,0,1,0,0,0,0,1,0,0,2.0786512944041204
0.14,0.5,1,1,0,1,0,0,0,0,0,0,0,2.904942901727107
0.12,0.54,1,1,0,1,0,0,0,0,0,0,0,4.504585335957261
0.12,0.54,1,1,0,1,0,0,0,0,0,0,0,6.507987106125536
0.12,0.54,1,1,0,1,0,0,0,0,0,0,0,9.667092288597345
0.14,0.54,0,1,0,1,0,0,0,0,0,0,0,11.067783248672482
0.16,0.47,0,1,0,1,0,0,0,0,0,0,0,12.299038357076062
0.18,0.4,0,1,0,1,0,0,0,0,0,0,0,14.052751304396352
0.2,0.34,0,1,0,1,0,0,0,0,0,0,0,13.82315138137328
0.2,0.32,0,1,0,1,0,0,0,0,0,0,0,12.93228165005888
0.22,0.27,0,1,0,1,0,0,0,0,0,0,0,13.39125244248226
0.22,0.29,0,1,0,1,0,0,0,0,0,0,0,13.366501439604512
0.22,0.25,1,1,0,1,0,0,0,0,0,1,0,11.727870480055424
0.18,0.29,1,1,0,1,0,0,0,0,0,0,1,10.855645301141465
0.16,0.37,1,1,0,1,0,0,0,0,0,0,0,10.48508059146678
0.16,0.37,1,1,0,1,0,0,0,0,0,0,0,9.88257423786817
0.16,0.4,1,1,0,1,0,0,0,0,0,0,0,8.814473843993978
0.18,0.37,1,1,0,1,0,0,0,0,0,0,0,8.159704088176953
0.16,0.43,1,1,0,1,0,0,0,0,0,0,0,5.882838621624474
0.14,0.46,1,1,0,1,0,0,0,0,0,0,0,5.477005594612208
0.14,0.43,1,1,0,1,1,0,0,0,0,0,0,4.900447905942196
0.14,0.46,1,1,0,1,0,1,0,0,0,0,0,4.504585335957261
0.12,0.5,1,1,0,1,0,0,1,0,0,0,0,1.3054005090343679
0.12,0.58,1,1,0,1,0,0,0,1,0,0,0,2.904942901727107
0.12,0.54,1,1,0,1,0,0,0,0,1,0,0,2.3851815495408415
0.1,0.54,1,1,0,1,0,0,0,0,0,0,0,3.892645485956258
0.1,0.54,1,1,0,1,0,0,0,0,0,0,0,6.251443763775107
0.1,0.58,1,1,0,1,0,0,0,0,0,0,0,9.113650685319715
0.1,0.58,1,1,0,1,0,0,0,0,0,0,0,9.924719922321007
0.14,0.59,0,1,0,1,0,0,0,0,0,0,0,11.067783248672482
0.16,0.59,0,1,0,1,0,0,0,0,0,0,0,12.691267791510532
0.2,0.55,0,1,0,1,0,0,0,0,0,0,0,12.852851874283354
0.24,0.41,0,1,0,1,0,0,0,0,0,0,0,13.915829158169897
0.24,0.44,0,1,0,1,0,0,0,0,0,0,0,12.745541557502042
0.26,0.44,0,1,0,1,0,0,0,0,0,0,0,13.036830081111267
0.26,0.44,0,1,0,1,0,0,0,0,0,0,0,12.718457031585515
0.26,0.48,1,1,0,1,0,0,0,0,0,1,0,13.062730423292688
0.26,0.52,1,1,0,1,0,0,0,0,0,0,1,12.745541557502042
0.26,0.56,1,1,0,1,0,0,0,0,0,0,0,11.6648016827131
0.26,0.6,1,1,0,1,0,0,0,0,0,0,0,9.667092288597345
0.28,0.52,1,1,0,1,0,0,0,0,0,0,0,7.47387410616761
0.3,0.49,1,1,0,1,0,0,0,0,0,0,0,7.053521292641837
0.26,0.7,1,1,0,1,0,0,0,0,0,0,0,5.785219275916581
0.26,0.7,1,1,0,1,0,0,0,0,0,0,0,3.7195616302695993
0.28,0.65,1,1,0,1,1,0,0,0,0,0,0,0.7719837147172207
0.28,0.75,1,1,0,1,0,1,0,0,0,0,0,3.7195616302695993
0.32,0.66,1,1,0,1,0,0,0,1,0,0,0,0.7719837147172207
0.32,0.66,1,1,0,1,0,0,0,0,1,0,0,3.892645485956258
0.3,0.75,0,1,0,1,0,0,0,0,0,0,0,7.981972196090668
0.3,0.81,0,1,0,1,0,0,0,0,0,0,0,11.067783248672482
0.3,0.81,0,1,0,1,0,0,0,0,0,0,0,9.797349448557815
0.32,0.81,0,1,0,1,0,0,0,0,0,0,0,8.605264337505455
0.3,0.87,1,1,0,1,0,0,0,0,0,0,0,8.27478887003664
0.34,0.87,1,1,0,1,0,0,0,0,0,0,0,8.966140868015186
0.32,0.87,1,1,0,1,0,0,0,0,0,0,0,9.488638257459204
0.38,0.76,1,1,0,1,0,0,0,0,0,0,0,10.211518677538432
0.44,0.62,1,1,0,1,0,0,0,0,0,0,0,11.273016096679797
0.44,0.62,1,1,0,1,0,0,0,0,0,0,0,11.171228525099735
0.45999999999999996,0.63,1,1,0,1,0,0,0,0,0,0,0,13.705673349985124
0.45999999999999996,0.63,0,1,0,1,0,0,0,0,0,1,0,18.053978545391598
0.45999999999999996,0.63,0,1,0,1,0,0,0,0,0,0,1,18.068068050940578
0.45999999999999996,0.63,0,1,0,1,0,0,0,0,0,0,0,15.569684281496949
0.45999999999999996,0.63,1,1,0,1,0,0,0,0,0,0,0,12.718457031585515
0.45999999999999996,0.67,1,1,0,1,0,0,0,0,0,0,0,12.718457031585515
0.45999999999999996,0.72,1,1,0,1,0,0,0,0,0,0,0,9.667092288597345
0.45999999999999996,0.72,1,1,0,1,0,0,0,0,0,0,0,8.217574095080929
0.45999999999999996,0.77,1,1,0,1,0,0,0,0,0,0,0,4.504585335957261
0.45999999999999996,0.77,1,1,0,1,1,0,0,0,0,0,0,3.3407553248696744
0.44,0.51,1,1,0,1,0,1,0,0,0,0,0,0.7719837147172207
0.44,0.51,1,1,0,1,0,0,1,0,0,0,0,1.72599165977474
0.34,0.46,1,1,0,1,0,0,0,1,0,0,0,0.0
0.34,0.46,1,1,0,1,0,0,0,0,1,0,0,5.882838621624474
0.34,0.36,0,1,0,1,0,0,0,0,0,0,0,9.578569593862316
0.32,0.42,0,1,0,1,0,0,0,0,0,0,0,14.682212091891701
0.3,0.52,0,1,0,1,0,0,0,0,0,0,0,18.42719977762221
0.28,0.52,0,1,0,1,0,0,0,0,0,0,0,13.29174161021707
0.3,0.42,1,1,0,1,0,0,0,0,0,0,0,9.797349448557815
0.3,0.42,1,1,0,1,0,0,0,0,0,0,0,10.636006422875065
0.3,0.39,1,1,0,1,0,0,0,0,0,0,0,12.182744816495141
0.3,0.42,1,1,0,1,0,0,0,0,0,0,0,11.205338695537476
0.3,0.33,1,1,0,1,0,0,0,0,0,0,0,10.290964081189967
0.3,0.33,1,1,0,1,0,0,0,0,0,0,0,11.205338695537476
0.28,0.3,1,1,0,1,0,0,0,0,0,0,0,12.609061778181681
0.26,0.33,0,1,0,1,0,0,0,0,0,1,0,16.251307467126132
0.24,0.32,0,1,0,1,0,0,0,0,0,0,1,16.40505027241801
0.22,0.37,0,1,0,1,0,0,0,0,0,0,0,14.53486952022452
0.22,0.37,1,1,0,1,0,0,0,0,0,0,0,12.299038357076062
0.2,0.4,1,1,0,1,0,0,0,0,0,0,0,10.997865653923864
0.18,0.47,1,1,0,1,0,0,0,0,0,0,0,9.113650685319715
0.16,0.47,1,1,0,1,0,0,0,0,0,0,0,6.670867095935105
0.14,0.5,1,1,0,1,0,0,0,0,0,0,0,4.361876293217081
0.14,0.5,1,1,0,1,1,0,0,0,0,0,0,2.0786512944041204
0.14,0.5,1,1,0,1,0,1,0,0,0,0,0,1.3054005090343679
0.12,0.54,1,1,0,1,0,0,1,0,0,0,0,1.72599165977474
0.12,0.54,1,1,0,1,0,0,0,1,0,0,0,0.0
0.12,0.55,1,1,0,1,0,0,0,0,1,0,0,4.773379434530496
0.12,0.54,0,1,0,1,0,0,0,0,0,0,0,9.488638257459204
0.12,0.54,0,1,0,1,0,0,0,0,0,0,0,13.39125244248226
0.12,0.54,0,1,0,1,0,0,0,0,0,0,0,17.487138542765486
0.12,0.54,0,1,0,1,0,0,0,0,0,0,0,13.489430091617814
0.14,0.59,1,1,0,1,0,0,0,0,0,0,0,10.408184615858467
0.16,0.55,1,1,0,1,0,0,0,0,0,0,0,10.049354977542036
0.2,0.51,1,1,0,1,0,0,0,0,0,0,0,10.523164839028702
0.22,0.47,1,1,0,1,0,0,0,0,0,0,0,10.997865653923864
0.24,0.44,1,1,0,1,0,0,0,0,0,0,0,10.819576984995793
0.26,0.44,1,1,0,1,0,0,0,0,0,0,0,11.102453272354682
0.26,0.41,1,1,0,1,0,0,0,0,0,0,0,13.062730423292688
0.26,0.44,0,1,0,1,0,0,0,0,0,1,0,16.898755496056726
0.26,0.44,0,1,0,1,0,0,0,0,0,0,1,16.50604737499589
0.26,0.48,0,1,0,1,0,0,0,0,0,0,0,14.052751304396352
0.26,0.52,1,1,0,1,0,0,0,0,0,0,0,13.010835872958353
0.26,0.44,1,1,0,1,0,0,0,0,0,0,0,10.891505450904834
0.26,0.44,1,1,0,1,0,0,0,0,0,0,0,9.667092288597345
0.26,0.48,1,1,0,1,0,0,0,0,0,0,0,7.921286281476679
0.26,0.48,1,1,0,1,0,0,0,0,0,0,0,5.685147384916192
0.26,0.48,1,1,0,1,1,0,0,0,0,0,0,4.212830050270184
0.26,0.48,1,1,0,1,0,1,0,0,0,0,0,3.536147331458831
0.24,0.52,1,1,0,1,0,0,1,0,0,0,0,1.72599165977474
0.22,0.6,1,1,0,1,0,0,0,1,0,0,0,1.3054005090343679
0.22,0.6,1,1,0,1,0,0,0,0,1,0,0,4.773379434530496
0.24,0.6,0,1,0,1,0,0,0,0,0,0,0,8.605264337505455
0.22,0.69,0,1,0,1,0,0,0,0,0,0,0,12.852851874283354
0.22,0.64,0,1,0,1,0,0,0,0,0,0,0,17.51707106032018
0.22,0.47,0,1,0,1,0,0,0,0,0,0,0,14.682212091891701
0.22,0.44,1,1,0,1,0,0,0,0,0,0,0,9.966561771797277
0.2,0.32,1,1,0,1,0,0,0,0,0,0,0,10.962612815352479
0.2,0.34,1,1,0,1,0,0,0,0,0,0,0,10.997865653923864
0.22,0.32,1,1,0,1,0,0,0,0,0,0,0,12.034520730098073
0.22,0.35,1,1,0,1,0,0,0,0,0,0,0,10.673161561311831
0.22,0.35,1,1,0,1,0,0,0,0,0,0,0,12.034520730098073
0.2,0.37,1,1,0,1,0,0,0,0,0,0,0,12.553715581004147
0.22,0.32,0,1,0,1,0,0,0,0,0,1,0,16.30286048158387
0.2,0.34,0,1,0,1,0,0,0,0,0,0,1,15.437832433239045
0.2,0.37,0,1,0,1,0,0,0,0,0,0,0,13.036830081111267
0.2,0.34,1,1,0,1,0,0,0,0,0,0,0,11.601121503024283
0.2,0.37,1,1,0,1,0,0,0,0,0,0,0,10.251374026637308
0.2,0.37,1,1,0,1,0,0,0,0,0,0,0,8.814473843993978
0.16,0.64,1,1,0,1,0,0,0,0,0,0,0,6.670867095935105
0.16,0.64,1,1,0,1,0,0,0,0,0,0,0,5.368572062060942
0.14,0.86,1,1,0,1,1,0,0,0,0,0,0,5.256953311190453
0.14,0.86,1,1,0,1,0,1,0,0,0,0,0,5.582466954321389
0.14,0.93,1,1,0,1,0,0,1,0,0,0,0,3.892645485956258
0.16,0.86,1,1,0,1,0,0,0,1,0,0,0,0.0
0.16,0.86,1,1,0,1,0,0,0,0,1,0,0,0.7719837147172207
0.16,0.93,1,1,0,1,0,0,0,0,0,0,0,0.0
0.16,0.93,1,1,0,1,0,0,0,0,0,0,0,3.892645485956258
0.16,0.93,1,1,0,1,0,0,0,0,0,0,0,5.477005594612208
0.16,0.93,1,1,0,1,0,0,0,0,0,0,0,6.979563642182625
0.16,0.93,0,1,0,1,0,0,0,0,0,0,0,7.197926385469422
0.18,0.86,0,1,0,1,0,0,0,0,0,0,0,8.331366223294294
0.2,0.8,0,1,0,1,0,0,0,0,0,0,0,8.551631998204705
0.2,0.8,0,1,0,1,0,0,0,0,0,0,0,9.015758924762986
0.2,0.8,0,1,0,1,0,0,0,0,0,0,0,9.88257423786817
0.2,0.8,0,1,0,1,0,0,0,0,0,0,0,10.819576984995793
0.2,0.8,0,1,0,1,0,0,0,0,0,0,0,10.78329752942487
0.2,0.8,1,1,0,1,0,0,0,0,0,1,0,10.330293108719038
0.2,0.75,1,1,0,1,0,0,0,0,0,0,1,10.48508059146678
0.18,0.8,1,1,0,1,0,0,0,0,0,0,0,9.443126994737007
0.18,0.8,1,1,0,1,0,0,0,0,0,0,0,8.551631998204705
0.18,0.74,1,1,0,1,0,0,0,0,0,0,0,8.658351624499861
0.18,0.74,1,1,0,1,0,0,0,0,0,0,0,8.101160234479881
0.16,0.8,1,1,0,1,0,0,0,0,0,0,0,7.670727465282577
0.16,0.8,1,1,0,1,0,0,0,0,0,0,0,7.670727465282577
0.18,0.74,1,1,0,1,1,0,0,0,0,0,0,7.540399618799464
0.18,0.74,1,1,0,1,0,1,0,0,0,0,0,7.337939913928585
0.18,0.69,1,1,0,1,0,0,1,0,0,0,0,5.023176836876207
0.16,0.8,1,1,0,1,0,0,0,1,0,0,0,0.7719837147172207
0.16,0.74,1,1,0,1,0,0,0,0,1,0,0,1.3054005090343679
0.16,0.74,1,1,0,1,0,0,0,0,0,0,0,1.72599165977474
0.16,0.74,1,1,0,1,0,0,0,0,0,0,0,3.892645485956258
0.16,0.74,1,1,0,1,0,0,0,0,0,0,0,6.162336593613656
0.16,0.74,1,1,0,1,0,0,0,0,0,0,0,8.331366223294294
0.16,0.74,0,1,0,1,0,0,0,0,0,0,0,11.171228525099735
0.16,0.8,0,1,0,1,0,0,0,0,0,0,0,11.30658796969159
0.16,0.8,0,1,0,1,0,0,0,0,0,0,0,12.852851874283354
0.16,0.8,0,1,0,1,0,0,0,0,0,0,0,13.216206574748831
0.16,0.8,0,1,0,1,0,0,0,0,0,0,0,12.772522347752664
0.16,0.8,0,1,0,1,0,0,0,0,0,0,0,12.609061778181681
0.16,0.8,0,1,0,1,0,0,0,0,0,0,0,12.004481236790443
0.16,0.8,1,1,0,1,0,0,0,0,0,1,0,10.408184615858467
0.16,0.86,1,1,0,1,0,0,0,0,0,0,1,10.891505450904834
0.16,0.86,1,1,0,1,0,0,0,0,0,0,0,9.623003656292504
0.16,0.86,1,1,0,1,0,0,0,0,0,0,0,8.916061149488284
0.16,0.86,1,1,0,1,0,0,0,0,0,0,0,7.126293775833023
0.16,0.93,1,1,0,1,0,0,0,0,0,0,0,8.04192306386108
0.16,0.93,1,1,0,1,0,0,0,0,0,0,0,6.590191605438041
0.18,0.86,1,1,0,1,0,0,0,0,0,0,0,4.773379434530496
0.18,0.86,1,1,0,1,1,0,0,0,0,0,0,1.72599165977474
0.18,0.86,1,1,0,1,0,1,0,0,0,0,0,0.7719837147172207
0.18,0.86,1,1,0,1,0,0,1,0,0,0,0,0.0
0.2,0.8,1,1,0,1,0,0,0,1,0,0,0,0.0
0.2,0.86,1,1,0,1,0,0,0,0,1,0,0,4.773379434530496
0.2,0.86,0,1,0,1,0,0,0,0,0,0,0,6.979563642182625
0.2,0.86,0,1,0,1,0,0,0,0,0,0,0,10.927160341309317
0.2,0.86,0,1,0,1,0,0,0,0,0,0,0,14.867702922099342
0.2,0.86,0,1,0,1,0,0,0,0,0,0,0,13.513771252395545
0.2,0.93,1,1,0,1,0,0,0,0,0,0,0,11.821358093591261
0.2,0.93,1,1,0,1,0,0,0,0,0,0,0,8.27478887003664
0.22,0.93,1,1,0,1,0,0,0,0,0,0,0,8.27478887003664
0.22,0.93,1,1,0,1,0,0,0,0,0,0,0,6.590191605438041
0.22,0.93,1,1,0,1,0,0,0,0,0,0,0,8.217574095080929
0.22,1.0,1,1,0,1,0,0,0,0,0,0,0,8.916061149488284
0.24,0.93,1,1,0,1,0,0,0,0,0,0,0,10.927160341309317
0.24,0.96,0,1,0,1,0,0,0,0,0,1,0,14.948776294167631
0.24,0.93,0,1,0,1,0,0,0,0,0,0,1,15.068869907290049
0.26,0.93,0,1,0,1,0,0,0,0,0,0,0,13.72931687878761
